"","logFC","AveExpr","t","P.Value","adj.P.Val","B","protein","q","-log10p","regulated_q"
"CAPN1",0.111771678943741,14.8007176361271,1.52780146315496,0.139927473798639,0.402766115536988,-5.14151812126282,"CAPN1",0.237219950081008,0.854097006396566,""
"CD44",0.111676260998729,12.2029438877099,0.735256896103117,0.469467020119555,0.723854238020908,-5.98939643123606,"CD44",0.426333446596694,0.328394911349247,""
"PCNA",0.111593003403007,11.8265179664735,0.906143792295494,0.375402610991635,0.649639321981899,-5.78716852234941,"PCNA",0.382622573216574,0.425502711109143,""
"HLA-DRA",0.11128906109931,12.6069897604133,1.01980473691653,0.318218586433867,0.602763248377377,-5.74687842750914,"HLA-DRA",0.355013647312684,0.497274457782056,""
"PRR33",0.110985602703911,13.0586766320781,0.992642621421666,0.331453738230645,0.610079374224015,-5.75192089666073,"PRR33",0.359322676650497,0.479577078520682,""
"PAFAH1B1",0.110828732103494,13.4497661600522,1.3763798521036,0.181694528361016,0.460746682244842,-5.34360935374193,"PAFAH1B1",0.271369166237805,0.740658151054089,""
"GLG1",0.110364112328392,12.1907920997508,1.02459365736141,0.31599985227539,0.600546500940091,-5.74217536599011,"GLG1",0.353708034213344,0.500313120406906,""
"RBKS",0.110324796635089,13.7308242970541,0.553190161916263,0.585595562129415,0.789070373101016,-6.08350682009839,"RBKS",0.464744245597383,0.232402223189435,""
"GAMT",0.109066155014439,14.7617411261729,1.0167908231362,0.319620509640718,0.603917614418855,-5.7498280030304,"GAMT",0.355693542279442,0.495365360340522,""
"DDX17",0.108844956289198,12.9692242894652,1.49672685202238,0.147792121745971,0.414165006536656,-5.18440744491646,"DDX17",0.243933633902983,0.83034871596449,""
"GSS",0.10880385062371,13.1784212153337,1.38416881431289,0.1793281571186,0.456935802480134,-5.33364376566991,"GSS",0.269124645974864,0.74635151455851,""
"HSPA4",0.108769957926656,13.2101937570063,1.48788679456068,0.150094054865059,0.416944105852113,-5.19647681041861,"HSPA4",0.24557045928489,0.823636509558415,""
"FLOT2",0.108406869079785,11.4874413510874,0.960953755173462,0.346371543421805,0.622992883140553,-5.80302538727793,"FLOT2",0.366928435482685,0.460457795183951,""
"PTGR1",0.108027180706125,11.7308338319579,1.02248609372304,0.316974962837159,0.602000194672163,-5.74424761833555,"PTGR1",0.354564226284257,0.498975040403985,""
"HK1",0.107953905004528,14.5836706192246,1.0379440834664,0.309871722951803,0.594422380799708,-5.72895840252242,"HK1",0.350101068736482,0.508818053080837,""
"SNF8",0.107933226312799,10.7661988951663,0.693565236078052,0.495750210523243,0.737468494353573,-5.9527033777867,"SNF8",0.434351929490467,0.304737092696914,""
"NDUFB11",0.107823777867832,13.109811964808,0.843328903380181,0.407557494826569,0.671586287353458,-5.90596573631045,"NDUFB11",0.395548829495431,0.389811115943449,""
"LSM1",0.107564970824066,12.0009342685812,1.09180140791855,0.286488863119155,0.571779863396,-5.65300904173753,"LSM1",0.336765148357344,0.542892255999926,""
"JPT2",0.106941537765701,10.6327783659459,0.917851080100653,0.368893029690669,0.642255098500958,-5.79563697085867,"JPT2",0.378273435943195,0.433099550778832,""
"NDUFS1",0.106684950566912,17.4335407330384,0.864303535174672,0.396168796531165,0.661007658047567,-5.88852733674465,"NDUFS1",0.389318260887336,0.402119733815129,""
"DLD",0.106479405699783,16.4887227008199,1.20913756071934,0.23864987351707,0.520767886984498,-5.54590422717254,"DLD",0.306720271117022,0.622238791471017,""
"SEC31A",0.106376480874482,12.9510196664063,0.876357849013177,0.389717085155198,0.656558665814404,-5.87832390237628,"SEC31A",0.386697907101977,0.409250554366466,""
"SARS2",0.106056300605536,12.6759688566341,1.21067014258801,0.23807278070605,0.520767886984498,-5.54415379842184,"SARS2",0.306720271117022,0.623290255434712,""
"KIAA1671",0.105508060411724,10.7819738044099,0.658021643763488,0.518229380194733,0.752468060309856,-5.95365696135921,"KIAA1671",0.443186327792922,0.285477969013743,""
"COA1",0.105221835250303,11.7434259072164,0.595951504431061,0.557740334977778,0.773828268928817,-6.01468714143585,"COA1",0.455766997881204,0.253567946821241,""
"SF3B2",0.104702473084711,11.7767612104403,0.929697743768737,0.361991709719262,0.635897753714608,-5.83159514395505,"SF3B2",0.374529106530442,0.441301375501105,""
"APEX1",0.104682478563147,11.4663525431792,1.17107834802364,0.253319845683946,0.535703935450412,-5.5887462371868,"APEX1",0.315517259083023,0.596330785205871,""
"YWHAH",0.104568904460491,12.389619617506,1.11995674139148,0.274062441812365,0.558658244377662,-5.64437703919247,"YWHAH",0.329036817476376,0.562150477161195,""
"TOLLIP",0.103561319163981,14.0781686785466,0.944707923544349,0.354432534741367,0.628152710086186,-5.81798392231176,"TOLLIP",0.369967454514457,0.450466419374948,""
"WARS1",0.103115292625574,14.6346661777758,1.36724798861828,0.184500226574366,0.464447390981004,-5.35523257665958,"WARS1",0.27354879830662,0.734003096171931,""
"NDUFA5",0.102958688938376,15.5491741427792,0.846463553104373,0.405842358819684,0.670318636481877,-5.90338511502326,"NDUFA5",0.394802212377266,0.391642626495414,""
"CASP7",0.102868087259539,11.25103844605,0.575485600528851,0.572742118098711,0.781855779902149,-5.91704676693238,"CASP7",0.460495016646709,0.242040878724842,""
"PSMB5",0.102867864725583,13.960366737521,1.31721811229792,0.200481160989268,0.477685561625012,-5.41774268681014,"PSMB5",0.281345775406217,0.697926431337092,""
"FUS",0.102801559382042,12.1500010651431,0.5521187915823,0.58608658309797,0.789164068637793,-6.10571334001128,"FUS",0.464799430106952,0.232038220527972,""
"CSNK1A1",0.102745709725404,11.1655430380759,0.794062955198351,0.435464980887872,0.695966353383295,-5.92384244870196,"CSNK1A1",0.409908125929439,0.361046764235337,""
"LRRC39",0.102040538601567,12.7032496011458,1.08286441126657,0.289868490724171,0.575408959874745,-5.68334912262328,"LRRC39",0.338902602458663,0.537798990744864,""
"EIF4B",0.10187191227778,10.9644404420421,0.489465182897593,0.629055823235065,0.81836487042945,-6.13812045437634,"EIF4B",0.481998028688431,0.201310812985241,""
"ZYG11B",0.10157020558508,10.5215150048761,0.642387512165428,0.527122030929753,0.755216356469641,-6.03077891876676,"ZYG11B",0.444805010826778,0.278088832179511,""
"IARS2",0.101531606647301,14.6830806587775,1.32656409102831,0.197416609982641,0.4733509107819,-5.40621634808345,"IARS2",0.278792766061698,0.704616310023364,""
"GAA",0.101312296305696,12.1065667214156,1.2282973257389,0.231510562526828,0.513989341920028,-5.52388131644384,"GAA",0.302727864457709,0.635429189775749,""
"CDC34",0.101235367146911,11.7698689306117,0.72983813167808,0.472711103450721,0.724924067181909,-5.99329387525603,"CDC34",0.42696355129115,0.325404196489673,""
"PXN",0.100867402004091,10.3581217275822,0.653016762822835,0.522757052439441,0.755216356469641,-5.85168605581877,"PXN",0.444805010826778,0.281700099467014,""
"LHPP",0.100647318380865,10.9445952521502,1.06971872267611,0.295624277870291,0.579945282784991,-5.69687727561289,"LHPP",0.341574391998072,0.52925990278012,""
"ARF6",0.100598363649757,11.8554538482311,0.972682352365561,0.340629805722578,0.618527692139374,-5.79208010967557,"ARF6",0.364298540996677,0.467717353159982,""
"DERA",0.100580693776189,11.6914207487566,0.938829170739434,0.357801233830812,0.631388005971315,-5.80200374764072,"DERA",0.371872969151269,0.446358166158279,""
"SMYD2",0.100240178919393,13.1148049896863,1.12246929187563,0.273513974993636,0.558479840432117,-5.62070805665463,"SMYD2",0.328931741668298,0.563020478809285,""
"PPP1CB",0.100009584761029,14.9307907586876,1.54436692855701,0.135877027186731,0.397731756959618,-5.1183619653861,"PPP1CB",0.23425482902354,0.866853963498521,""
"DNAJB4",0.0999889643182978,14.0368991492547,0.985865855254587,0.334253737661938,0.611304409108422,-5.77963142009736,"DNAJB4",0.360044193935383,0.475923727710319,""
"HYPK",0.0998571242869559,12.1754411045284,0.631255213556154,0.534536950295781,0.759126010282125,-6.01744971203372,"HYPK",0.447107706725104,0.272022268462859,""
"DDB1",0.0997944603131273,14.9507883188985,1.33496963277589,0.194691721050573,0.469753234278721,-5.39579034708124,"DDB1",0.276673817601116,0.71065251575525,""
"BRCC3",0.0996747333307191,12.2915550976687,0.763565190579728,0.452734112250114,0.709316464706962,-5.9685896147002,"BRCC3",0.41777103350684,0.344156781396397,""
"RACK1",0.0996087820783185,13.9840892755385,1.19177911673596,0.245259693844418,0.527951374017016,-5.56559389415222,"RACK1",0.310951179253347,0.610373818199028,""
"IGKV3-20",0.0995291833812111,13.8353968447986,0.408889289259913,0.686327973496301,0.849456921388681,-6.17417494667173,"IGKV3-20",0.50031052939776,0.163468299685025,""
"LAMTOR1",0.0994326686435691,11.3984157087017,0.890477053479159,0.38224724416003,0.652090610866946,-5.86620483811344,"LAMTOR1",0.384066325817683,0.417655636982761,""
"CPNE3",0.0990010812648254,11.3424849122004,0.791809677206741,0.436401598151501,0.696704455091568,-5.94708645374246,"CPNE3",0.41034285080732,0.360113667645778,""
"NEDD4",0.0986241404649011,10.4317964827631,0.606792212315277,0.550999509681228,0.7720462797099,-5.98557052559149,"NEDD4",0.454717447342444,0.258848787614334,""
"LRPPRC",0.0984977775927316,15.4822207944364,1.34778270780366,0.190594652011031,0.46828428413363,-5.37978933884167,"LRPPRC",0.275808639854906,0.71988928960894,""
"PSMD12",0.0984603105896564,12.7689039269071,1.30089841649766,0.205920868170368,0.485711647365713,-5.43770199361893,"PSMD12",0.286072954742583,0.686299639433447,""
"PLN",0.0981822158050321,12.5771906342016,0.529567255892144,0.601385836827064,0.798872465989198,-6.11781625308064,"PLN",0.470517452170442,0.220846804137534,""
"PGLS",0.0981511580184957,13.0683083102993,1.25626145826471,0.221382177999799,0.501840894767418,-5.49119590006165,"PGLS",0.295572709354203,0.654857344197509,""
"DARS1",0.0978639558589922,12.4509350280788,1.29904637681694,0.20654534176578,0.486468633895718,-5.439953559293,"DARS1",0.286518802344784,0.68498459525641,""
"PCCB",0.097649876551003,13.5977015839893,1.20180378732588,0.24142595598488,0.52435120962956,-5.55425347720596,"PCCB",0.308830765486323,0.617216040224495,""
"ACAA1",0.0973239229488492,12.0233224221059,1.13264303963615,0.268802934395856,0.554648129762054,-5.63077815909287,"ACAA1",0.32667495248268,0.570565994602692,""
"COPB1",0.0970260817773987,10.7314560790186,0.67587036119727,0.506020022967588,0.741530031169053,-6.0090295644293,"COPB1",0.436744080973557,0.295832297997578,""
"PCNP",0.0970137883826201,10.3450160135502,0.642630097551773,0.526692585094166,0.755216356469641,-6.05221512185943,"PCNP",0.444805010826778,0.27844279570243,""
"CTBP1",0.0966573979492633,12.1128917979916,1.09433304112547,0.284912990204932,0.569428334924582,-5.67142524511822,"CTBP1",0.335380152338352,0.545287749266282,""
"PPP1R14B",0.0961857015390848,10.3334368115183,0.549548183123673,0.589212823461715,0.791851835717202,-5.99074046481805,"PPP1R14B",0.466382462908896,0.229727809863931,""
"CKAP4",0.0961749917037835,10.9589116539602,0.728160393182199,0.474382719391179,0.725252630657195,-5.94751791036709,"CKAP4",0.427157067598007,0.323871139647473,""
"TIGAR",0.0956841458542996,10.8571470515294,0.714869508122806,0.4820513894559,0.730087350291749,-5.98236359499456,"TIGAR",0.430004605923905,0.316906660998783,""
"DPYSL2",0.0955202050552124,13.8515659931658,1.34298970903151,0.192119266280464,0.468956919188374,-5.38579009499192,"DPYSL2",0.276204806384199,0.716429080636834,""
"TIMM10",0.0952057944010569,11.5686861363211,0.753996879456157,0.458349429389938,0.71498516654291,-5.97570604375475,"TIMM10",0.421109768109067,0.338803304977047,""
"MTOR",0.0951948180734767,10.1537705573444,0.641930746131722,0.528404179195572,0.756136724731844,-5.957548164846,"MTOR",0.445347086499963,0.277033756170307,""
"INPP1",0.0951011254023015,11.7185176469117,0.467517937452048,0.644631584857525,0.828960433157085,-6.12693508403815,"INPP1",0.488238570691272,0.190688419280895,""
"LAMA4",0.0949067672873838,12.4232983837801,0.888074663938321,0.383511602109021,0.652982069891475,-5.86827966007694,"LAMA4",0.384591374616825,0.416221493108198,""
"MT-ATP6",0.0948522710861521,15.1595509354866,0.490704638455495,0.628393247020312,0.81836487042945,-6.11588455994945,"MT-ATP6",0.481998028688431,0.201768490719227,""
"SMTNL2",0.0943972873037016,14.6818756992056,1.00248502425389,0.326333483427172,0.607955672044186,-5.76371965209807,"SMTNL2",0.358071865061209,0.486338363167053,""
"GPC1",0.0943281652604089,10.7305581885321,0.726608144455533,0.475313962200962,0.725252630657195,-5.94997836603061,"GPC1",0.427157067598007,0.323019428251481,""
"MYH11",0.0937621634498189,10.6336475889287,0.385411452129996,0.704864720026745,0.860396073358834,-6.00880824082888,"MYH11",0.506753437537708,0.151894226247484,""
"IGLC2",0.093618839741664,15.7939947353812,0.392035265978275,0.698569359156815,0.856794755824015,-6.18091120016539,"IGLC2",0.50463234459349,0.15579046742576,""
"MAP2K1",0.0935419478552291,13.2976555835483,0.951188006056282,0.351202177950084,0.626461208396529,-5.81204553036563,"MAP2K1",0.368971199042848,0.454442799517728,""
"ETFDH",0.093507432540493,14.4384635181324,0.93235608564784,0.360645173367803,0.63484190321167,-5.82919926342005,"ETFDH",0.373907234943091,0.44291987573998,""
"CAB39",0.0932918141592918,14.5583500471054,1.10913205162239,0.278609037558943,0.56363340228282,-5.65587199683943,"CAB39",0.331967070703694,0.555004799978391,""
"TRAP1",0.0931989766187549,13.4737937559194,1.02895842095072,0.313987073178345,0.599661965002538,-5.73787137212762,"TRAP1",0.353187062952712,0.503088231426392,""
"RHOG",0.0931694638398088,10.934762758642,0.957410091366596,0.348119187083151,0.62433844104451,-5.80630831686992,"RHOG",0.367720938045574,0.458272039299182,""
"FSD2",0.0931595661006757,13.3445702499743,1.15856254100795,0.25879972234079,0.543005424750199,-5.58167525026782,"FSD2",0.319817667832412,0.58703619394587,""
"ADGRE5",0.0931085361059676,10.6031924774846,0.456608763841485,0.655803369584038,0.833876275149912,-5.71733853190799,"ADGRE5",0.491133888214669,0.18322635621195,""
"PHB1",0.092597766074114,15.4174312196192,0.980810528109366,0.336688948950711,0.613407856103586,-5.78442317169878,"PHB1",0.361283075688198,0.472771138106979,""
"EPHX2",0.0925960173097824,13.1549758963475,0.713537611649993,0.482858960384852,0.730355888544105,-5.98329784875542,"EPHX2",0.430162768759261,0.316179705007198,""
"LDHB",0.0925500448056731,16.1600931566488,0.533548227421661,0.598671170351529,0.797856785428934,-6.11571550963006,"LDHB",0.469919239752591,0.222811655264557,""
"DSTN",0.0924661118500474,12.2123413134855,0.845857524619341,0.406173591274936,0.670479057874015,-5.90388473284398,"DSTN",0.394896696876252,0.391288317111454,""
"TBCB",0.0919969713742521,12.6455988297142,0.863048748408779,0.396844310249241,0.661176326092977,-5.88958185871307,"TBCB",0.389417602474846,0.401379842005875,""
"LDB3",0.0918023949282336,17.6996399621026,1.25410911416722,0.222149537981191,0.502159650180057,-5.49373439030303,"LDB3",0.295760448938436,0.653354585652585,""
"USP7",0.0917194387222207,11.3526342270503,0.997840678490253,0.328981422002744,0.608492488088915,-5.74694801409113,"USP7",0.358388037327,0.482828626516601,""
"MCU",0.0917080154892211,12.7910577173899,0.795233404178845,0.434446650440505,0.695503189972949,-5.94442964772113,"MCU",0.409635333366105,0.362063546814467,""
"SUCLG2",0.091336711364125,13.7529310833616,0.596069248342884,0.556834440834704,0.773717736642682,-6.0807167529797,"SUCLG2",0.455701896914693,0.254273910965945,""
"EIF3K",0.0908494191152744,13.7561609052831,1.04389758549888,0.307166052833392,0.591609667326721,-5.72301427259362,"EIF3K",0.348444445391282,0.512626783047382,""
"FBLN5",0.0907019955085211,12.7395161987195,0.522581613228593,0.606163668545205,0.803356199312108,-6.12146544589403,"FBLN5",0.473158267656172,0.217410097369889,""
"TIMM13",0.0906897056995959,12.3112376047153,0.906142345140223,0.374069587766841,0.648900847585846,-5.85254754248127,"TIMM13",0.382187628834189,0.427047598944097,""
"RCN3",0.0904240566684145,9.97472077805157,0.25378966933584,0.80414982156435,0.91219182671988,-5.34650806443328,"RCN3",0.537259941319274,0.0946630300861413,""
"BGN",0.0901360966219578,13.5368215197512,0.366742445248314,0.717096793022208,0.866933396038668,-6.19049519204906,"BGN",0.510603769777564,0.144422219732103,""
"MYL9",0.0900779746299918,12.2623395905251,0.658817869664282,0.516707448318457,0.75195636787808,-6.02023892340766,"MYL9",0.442884952755548,0.286755278070574,""
"ACSL1",0.0898280608352451,16.7026231911607,0.908456227415619,0.372871522004279,0.647393010214634,-5.85051147589393,"ACSL1",0.381299547408938,0.428440784535397,""
"LONP1",0.0898222648888165,14.1266709885238,1.03807989697433,0.309809813915184,0.594422380799708,-5.72882314713717,"LONP1",0.350101068736482,0.508904829114891,""
"UBQLN1",0.0896201611156275,13.2338527699407,0.955611226466153,0.349008621424238,0.624725432349386,-5.80797054642569,"UBQLN1",0.367948866996107,0.457163844700631,""
"SNRPC",0.0895423676655103,10.620313337633,0.63925979481752,0.52884428537609,0.756136724731844,-6.05434767167563,"SNRPC",0.445347086499963,0.276672184216135,""
"BABAM1",0.0895305477130925,11.5161518899932,0.630205731502704,0.534916865588779,0.759126010282125,-6.03842803502523,"BABAM1",0.447107706725104,0.271713708860135,""
"UNC45B",0.0893967965655946,14.6452568176628,1.42068683064614,0.168557542681883,0.444929771650612,-5.28629094035803,"UNC45B",0.262053370800057,0.773251808721013,""
"TMX1",0.0891461780754383,12.8265802735175,1.26625654482064,0.218391385711179,0.498384803726548,-5.45879083031053,"TMX1",0.293537151464489,0.660764496058338,""
"ACTB",0.0889236959955859,17.2699520734909,1.32498377082603,0.197932218581112,0.473788917498264,-5.40817024654789,"ACTB",0.279050741912652,0.703483507394808,""
"TOMM20",0.0888727874780457,10.5153140397013,0.487148738829353,0.631884020640393,0.820360759344553,-6.02009486177991,"TOMM20",0.483173561213497,0.19936262712604,""
"MTRF1L",0.0885844045946698,10.0984718379116,0.393306656536156,0.699137340908074,0.856794755824015,-6.00180253266149,"MTRF1L",0.50463234459349,0.155437501594001,""
"ACTR2",0.0885642145927665,11.84540651791,0.886982254022584,0.384087429490551,0.652982069891475,-5.86922139026316,"ACTR2",0.384591374616825,0.415569906300651,""
"MRPL43",0.088558623112629,10.4891748137984,0.566900360313703,0.576163938734757,0.784377709090722,-6.09751392095069,"MRPL43",0.461980374756896,0.239453927066716,""
"MGST3",0.0883442162214205,13.8375246899357,0.634072163750742,0.532165510586743,0.757950162234649,-6.05760899054016,"MGST3",0.44641515935241,0.273953275307418,""
"COQ5",0.0883352845317198,13.9984239877738,0.845329029890206,0.406462586952376,0.670569613497469,-5.90432015664753,"COQ5",0.394950032049313,0.390979423078281,""
"MIF",0.0881879904122833,16.9322804290469,0.773268876407888,0.447081817543676,0.705163659609213,-5.96128548318938,"MIF",0.415325127111088,0.349612992178534,""
"NFU1",0.0881504738501206,12.0310836641241,0.767187179442657,0.450619329193004,0.707939527596688,-5.96587352200001,"NFU1",0.416960049315361,0.346190183269495,""
"PTMA",0.0880801483983564,8.87886935079956,0.249961275964937,0.806131029245946,0.91219182671988,-5.9828466289146,"PTMA",0.537259941319274,0.0935943618505985,""
"SEPTIN11",0.0877445983457648,11.6350895917095,0.924259371373406,0.364756859812999,0.637378673889219,-5.83647683023159,"SEPTIN11",0.375401334347885,0.437996531782919,""
"RBX1",0.087723566467476,13.5664052830294,0.595627462433927,0.557124675698661,0.773717736642682,-6.0809772542038,"RBX1",0.455701896914693,0.254047605707783,""
"RABGGTB",0.0874275861032441,11.4008674182511,0.714531549450428,0.482967959233679,0.730355888544105,-5.93822188580741,"RABGGTB",0.430162768759261,0.316081679992946,""
"RTN2",0.0873881596139601,15.2872152387789,0.808273869606798,0.427050026249046,0.68866625854576,-5.93421108052094,"RTN2",0.405608538486146,0.369521247103029,""
"FAU",0.0873298134788847,12.1772829846172,0.425336158808658,0.674824441200953,0.845036163310873,-6.12533826840677,"FAU",0.497706804878532,0.170809196257071,""
"PPP5C",0.0868474844041387,13.7424818445446,1.107429338359,0.279329159927946,0.564173987329787,-5.65767103473606,"PPP5C",0.332285462824852,0.553883724754554,""
"CLTB",0.0867610292879473,12.6402887605649,1.12224855878306,0.273106792456739,0.558479840432117,-5.64193049487523,"CLTB",0.328931741668298,0.563667498359731,""
"PRKAG1",0.086743070843486,12.4022065370396,0.898495637255261,0.37804686094757,0.651491478126928,-5.85924178809027,"PRKAG1",0.383713450456036,0.422454363682462,""
"SF3B1",0.0867204076933543,11.5054812819879,0.858484026710996,0.399307963636469,0.663351512676826,-5.89340594451245,"SF3B1",0.390698737190336,0.398692028325857,""
"PEA15",0.0864876617744716,12.6843977976552,0.662517028956867,0.514378481847518,0.748947621764765,-6.01783065510022,"PEA15",0.441112870707744,0.28871720767783,""
"GTPBP3",0.0864006115807889,19.9956707673647,0.883684935325323,0.386223591897271,0.653345371497353,-5.85065072585361,"GTPBP3",0.384805350881179,0.413161201509834,""
"CCT8",0.086388346957488,14.4769871698571,1.19288521413866,0.244834469109537,0.527951374017016,-5.56434672778899,"CCT8",0.310951179253347,0.611127439915946,""
"PSMC1",0.0862785867412832,12.3600404693495,1.13482272854087,0.267906751443268,0.553996343778715,-5.62842790861665,"PSMC1",0.326291065575448,0.572016341719861,""
"DYSF",0.0861068046104734,15.6817149846181,1.16103080169782,0.257302124905317,0.54162405916801,-5.59985423939168,"DYSF",0.319004075373141,0.589556627194849,""
"MRPS17",0.0858839333187102,11.7815034700918,0.596153760196046,0.556778929024049,0.773717736642682,-6.08066689882386,"MRPS17",0.455701896914693,0.254317208709526,""
"TMEM65",0.0856460653333091,11.0204335693557,0.501921444279796,0.621351334536119,0.812209138343882,-6.03351062427417,"TMEM65",0.478372444505155,0.206662764550748,""
"NLRX1",0.0856113156152212,14.1187698762323,0.700633230371564,0.490419992448638,0.735373224279004,-6.01382512005432,"NLRX1",0.433117863755238,0.309431833691226,""
"FKBP7",0.085421522782859,10.90551342579,0.654902082188679,0.518898191030714,0.752468060309856,-6.04435875519105,"FKBP7",0.443186327792922,0.284917843328484,""
"COQ10A",0.085251420745081,13.1969121306499,0.826191466518899,0.417015426790194,0.680143611803596,-5.91991513090044,"COQ10A",0.400588896175773,0.379847878729049,""
"MEAK7",0.0850709033829204,10.7003523016239,0.686898053302998,0.505796914664974,0.741530031169053,-5.66281016816324,"MEAK7",0.436744080973557,0.296023824157417,""
"KIF5B",0.0847298603665383,13.2945776604332,1.00111968714974,0.326979231558858,0.607955672044186,-5.76503605523727,"KIF5B",0.358071865061209,0.485479831149576,""
"MRPS35",0.0842948138029662,10.3877482907766,0.645308388960156,0.525262268263179,0.755216356469641,-6.02892390301733,"MRPS35",0.444805010826778,0.279623795225144,""
"BCS1L",0.0841534050613539,13.043975072666,0.738637560514293,0.467449754489957,0.723087661547772,-5.9869509681693,"BCS1L",0.425881950739233,0.330265063979662,""
"PDIA6",0.0839253401656936,13.5847857016323,1.16034902079598,0.257574011378083,0.54162405916801,-5.60060490270024,"PDIA6",0.319004075373141,0.589097958410336,""
"BCL2L13",0.0838191109539022,14.2367658121369,1.18898856365976,0.246334936719092,0.528466860496989,-5.5687358141491,"BCL2L13",0.311254788897578,0.608473989507565,""
"AARS1",0.083793122703284,12.2785868558004,1.09454994517873,0.284819859090368,0.569428334924582,-5.6711986420198,"AARS1",0.335380152338352,0.545429732757525,""
"PAK2",0.0836842708873302,12.3365198130672,0.987640194749462,0.333401890963869,0.610136112281484,-5.77794423241294,"PAK2",0.359356094057377,0.47703194130212,""
"SUCLG1",0.0835937341809583,16.4942146812725,0.805415931230178,0.428664346775497,0.68971611750844,-5.93646400535234,"SUCLG1",0.406226881194512,0.367882636486031,""
"NDUFS7",0.0834932747612189,15.373995996654,0.566797363078352,0.576232786287318,0.784377709090722,-6.09757178282164,"NDUFS7",0.461980374756896,0.239402035020242,""
"SNAP29",0.0830942727129109,12.1218153579858,0.732357190704293,0.471521096406741,0.724287290028891,-5.96994294443093,"SNAP29",0.426588504238718,0.326498871647603,""
"PRDX4",0.0820905066587159,13.5125853116696,0.926159157208385,0.363789316953947,0.636405673592587,-5.83477452809268,"PRDX4",0.374828259620663,0.439150058587745,""
"VAT1",0.0820406585474309,11.9570984273033,0.553983688192833,0.585061449617772,0.789070373101016,-6.08307137586976,"VAT1",0.464744245597383,0.232798517117186,""
"PRKDC",0.0820200702611142,11.645412041921,1.00656951353384,0.32440696042683,0.60685926496567,-5.75977175557599,"PRKDC",0.357426106586499,0.488909836203993,""
"MRC2",0.0819655132308164,10.2384991518741,0.479617024915384,0.636349190660219,0.822407203382098,-6.10088190264039,"MRC2",0.484378869539354,0.196304503910452,""
"PPP2R1A",0.0818380529220235,15.2769684273288,1.29670908589125,0.207335521613631,0.487149308895293,-5.44279111433937,"PPP2R1A",0.286919704216098,0.683326286332496,""
"SELENOW",0.0817292958293585,11.1986768799421,0.513673777999424,0.612282286557533,0.808099755161647,-6.12605012967725,"SELENOW",0.47595211261588,0.21304830460411,""
"DUSP3",0.0817270735956406,15.4377167577209,1.0812802493257,0.290557823571428,0.575887617099356,-5.68498727230995,"DUSP3",0.339184520521152,0.536767426237406,""
"PHYKPL",0.0816466843720196,12.820975156307,0.610941497443107,0.547110010420216,0.768085314048639,-6.07183813310005,"PHYKPL",0.452384529948973,0.261925338904694,""
"VAMP5",0.0815939372764216,11.2003030407948,0.649942165593607,0.522623440795966,0.755216356469641,-6.00047341173716,"VAMP5",0.444805010826778,0.281811115121449,""
"SSR4",0.0810307619325652,12.3998316075439,0.793981201976597,0.435161032219421,0.695966353383295,-5.94540261188695,"SSR4",0.409908125929439,0.361350001751482,""
"SKIC3",0.0809518061035472,10.5813706002779,0.629422223494896,0.53515203029316,0.759126010282125,-6.06051047937784,"SKIC3",0.447107706725104,0.271522822580778,""
"STAM",0.0808174653597771,11.4678883818073,1.02833592578304,0.315238113985117,0.599942485862965,-5.69735797447278,"STAM",0.353352283267779,0.501361279466986,""
"TTLL12",0.0807408376008389,11.7483771141208,0.883615442330387,0.385865673612957,0.653300851452965,-5.8721170041343,"TTLL12",0.384779129602129,0.413563854296055,""
"PRDX1",0.0806470041088012,17.0958262069022,0.989517329217648,0.332502318409782,0.610136112281484,-5.77615626992078,"PRDX1",0.359356094057377,0.478205322183237,""
"SND1",0.0797414705347457,12.129876182423,1.01187361122463,0.322866593842132,0.606354049025486,-5.71343497785364,"SND1",0.357128546053258,0.490976887966907,""
"PSMA7",0.0796758463268734,13.4559925362092,0.928996955517618,0.36234723978045,0.635897753714608,-5.83222568713616,"PSMA7",0.374529106530442,0.440875042618602,""
"OPA1",0.0796699533423926,13.5179693260129,1.22309176248177,0.233434098065804,0.516657849196648,-5.5298947828733,"OPA1",0.304299553680142,0.631835705616217,""
"TMEM38A",0.0796631926076827,11.1962639346978,0.483227866894611,0.634062109962208,0.821379724843508,-6.07496211852483,"TMEM38A",0.483773708384452,0.197868198438951,""
"COL6A2",0.0795317964716045,14.8471152556335,0.645135890384441,0.525095903880441,0.755216356469641,-6.0506225811848,"COL6A2",0.444805010826778,0.279761369503954,""
"MRPL48",0.0795203687056016,11.0333793906999,0.565870462279155,0.577089688351279,0.78517095840288,-6.07647598580615,"MRPL48",0.462447580301188,0.238756685753975,""
"EIF4A1",0.0793468327176399,13.2805511218628,0.64213120920926,0.527010789645982,0.755216356469641,-6.05253147392515,"EIF4A1",0.444805010826778,0.278180493258528,""
"RAB11B",0.0790728042072022,15.1751735483932,0.747590331150806,0.462132361771395,0.717758722404162,-5.980423209167,"RAB11B",0.422743328524336,0.335233618049936,""
"ATAD3A",0.0790144055178086,12.6390022355867,0.787618614209662,0.438802030215957,0.698134872493677,-5.95032394592609,"ATAD3A",0.411185333656879,0.357731371731904,""
"UQCRB",0.0789104564925651,17.1787661775834,0.724422786318939,0.475966233400722,0.725356483120905,-5.99716137802851,"UQCRB",0.427218234303216,0.32242385645578,""
